Run,Start Time,Stop Time,Elapsed time,Setup,Software Version,Output data format version,Concentrator 0,FPGA FW revision,SW revision,PID,Board 0,Model,uC FW revision,Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Config file,Open[0] eth,Open[1] eth,Open[2] eth,Open[3] eth,Open[4] eth,Open[5] eth,Open[6] eth,Open[7] eth,HV_Vbias,HV_Imax,HV_Adjust_Range,HV_IndivAdj,TempSensType,TempFeedbackCoeff,EnableTempFeedback,StartRunMode,StopRunMode,EventBuildingMode,TstampCoincWindow,PresetTime,PresetCounts,JobFirstRun,JobLastRun,RunSleep,EnableJobs,RunNumber_AutoIncr,DataAnalysis,DataFilePath,OF_OutFileUnit,OF_EnMaxSize,OF_MaxSize,OF_ListLL,OF_ListBin,OF_ListAscii,OF_ListCSV,OF_Sync,OF_ServiceInfo,OF_RunInfo,OF_SpectHisto,OF_ToAHisto,OF_ToTHisto,OF_MCS,OF_Staircase,AcquisitionMode,EnableToT,BunchTrgSource,VetoSource,ValidationSource,ValidationMode,CountingMode,ChTrg_Width,EnableCntZeroSuppr,TrgIdMode,TriggerLogic,Tlogic_Width,MajorityLevel,PtrgPeriod,TrefSource,TrefWindow,TrefDelay,T0_Out,T1_Out,ChEnableMask0,ChEnableMask1,FastShaperInput,TD_CoarseThreshold,TD_FineThreshold,Hit_HoldOff,Tlogic_Mask0,Tlogic_Mask1,QD_CoarseThreshold,QD_FineThreshold,Q_DiscrMask0,Q_DiscrMask1,GainSelect,HG_Gain,LG_Gain,Pedestal,ZS_Threshold_LG,ZS_Threshold_HG,HG_ShapingTime,LG_ShapingTime,HoldDelay,MuxClkPeriod,EHistoNbin,ToAHistoNbin,ToARebin,ToAHistoMin,MCSHistoNbin,AnalogProbe0,DigitalProbe0,ProbeChannel0,AnalogProbe1,DigitalProbe1,ProbeChannel1,TestPulseSource,TestPulseAmplitude,TestPulseDestination,TestPulsePreamp,Tlogic_Mask0_0,Tlogic_Mask1_0,Tlogic_Mask0_1,Tlogic_Mask1_1,Elapsed (s),NumParts,NumTriggers,TotalSize_MB,DebugLogMask
333,08/09/2024 05:44,08/09/2024 06:53,4118.874 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,4118.874,1,25407,341.35,
334,08/09/2024 06:56,08/09/2024 07:36,2398.739 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,2398.739,1,36569,491.32,
335,08/09/2024 07:38,08/09/2024 07:38,21.187 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,21.187,1,560,6.58,
336,08/09/2024 07:38,08/09/2024 08:01,1336.809 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1336.809,1,25470,342.2,
337,08/09/2024 08:02,08/09/2024 08:22,1249.836 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1249.836,1,25026,336.23,
338,08/09/2024 08:25,08/09/2024 08:47,1324.998 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1324.998,1,26050,349.99,
339,08/09/2024 08:48,08/09/2024 08:49,11.811 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,11.811,1,577,6.78,
340,08/09/2024 08:49,08/09/2024 09:19,1827.509 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1827.509,1,55020,739.21,
341,08/09/2024 09:21,08/09/2024 09:21,39.729 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,39.729,1,1181,13.88,
342,08/09/2024 09:21,08/09/2024 09:22,18.254 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,18.254,1,589,3.96,
343,08/09/2024 09:22,08/09/2024 09:22,19.328 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,19.328,1,586,6.89,
344,08/09/2024 09:22,08/09/2024 09:23,20.401 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,20.401,1,595,6.0,
345,08/09/2024 09:23,08/09/2024 09:49,1564.442 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1564.442,1,42580,572.08,
346,08/09/2024 09:53,08/09/2024 10:23,1821.066 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1821.066,1,50203,674.5,
347,08/09/2024 10:24,08/09/2024 10:25,36.507 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,36.507,1,1140,13.4,
348,08/09/2024 10:25,08/09/2024 10:25,9.664 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,9.664,1,567,5.71,
349,08/09/2024 10:25,08/09/2024 10:57,1891.933 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1891.933,1,50210,674.59,
350,08/09/2024 10:58,08/09/2024 11:30,1900.523 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1900.523,1,52036,699.12,
351,08/09/2024 11:31,08/09/2024 11:32,26.844 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,26.844,1,588,6.91,
352,08/09/2024 11:32,08/09/2024 11:32,24.696 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,24.696,1,574,5.78,
353,08/09/2024 11:32,08/09/2024 11:33,15.033 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,15.033,1,584,5.89,
354,08/09/2024 11:33,08/09/2024 11:33,17.180 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,42,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,17.18,1,588,5.93,
